Order ID,Quantity Ordered,Manufacturer Price,Sale Price,Total Profit (GMROI),CustomerKey,StateKey,OrderStatusKey,ReturnReasonKey,SaleAgentKey,ProductCatalogKey,DateKey
2072,18,65,74,9,1305,4,1,1,5,3,20221114
2077,10,615,790,175,1310,2,1,1,3,2,20221114
2121,14,470,565,95,1354,4,2,1,1,7,20221114
2149,19,1465,1889,424,1382,1,4,1,5,6,20221114
2200,8,1425,1598,173,1433,2,4,1,5,7,20221114
2243,19,1005,1158,153,1476,2,1,1,1,3,20221114
2259,16,225,288,63,1492,4,2,1,1,5,20221114
2265,8,1425,1819,394,1498,1,1,1,2,2,20221114
2291,10,1045,1218,173,1524,5,1,1,1,1,20221114
2296,14,310,370,60,1529,6,2,1,2,2,20221114
2311,8,480,532,52,1544,3,1,1,3,7,20221114
2371,11,1190,1384,194,1604,5,4,1,4,6,20221114
2390,11,970,1212,242,1622,3,1,1,1,7,20221114
2425,4,1130,1252,122,1657,2,2,1,5,3,20221114
2487,19,310,363,53,1719,2,2,1,2,1,20221114
2502,2,265,303,38,1734,5,1,1,4,2,20221114
2670,18,170,217,47,1902,6,2,1,5,4,20221114
2707,11,660,830,170,1939,4,4,1,4,1,20221114
2776,6,825,1035,210,2008,5,1,1,3,2,20221114
2819,13,170,216,46,2051,3,1,1,1,1,20221114
2869,18,190,226,36,2100,2,2,1,2,6,20221114
2870,8,120,141,21,2101,3,1,1,2,6,20221114
2876,10,455,549,94,2107,3,3,3,2,1,20221114
2980,11,1475,1722,247,2211,1,1,1,5,7,20221114
2018,12,105,135,30,1251,5,2,1,3,4,20221101
2040,14,755,894,139,1273,4,2,1,1,2,20221101
2058,5,680,784,104,1291,5,1,1,1,6,20221101
2061,9,1260,1428,168,1294,1,1,1,2,5,20221101
2159,1,1460,1729,269,1392,1,1,1,1,1,20221101
2164,14,700,806,106,1397,1,3,2,5,5,20221101
2191,19,665,777,112,1424,2,3,6,1,2,20221101
2226,14,720,895,175,1459,6,1,1,3,2,20221101
2302,14,510,592,82,1535,4,1,1,4,7,20221101
2361,4,280,360,80,1594,4,1,1,1,5,20221101
2374,5,570,698,128,1607,2,3,2,2,2,20221101
2433,8,410,452,42,1665,1,1,1,4,3,20221101
2442,13,1305,1488,183,1674,6,3,4,5,1,20221101
2485,3,465,572,107,1717,5,2,1,4,7,20221101
2504,4,700,820,120,1736,6,2,1,2,3,20221101
2510,9,1435,1587,152,1742,2,1,1,5,7,20221101
2529,11,1225,1474,249,1761,6,2,1,1,1,20221101
2581,3,170,207,37,1813,5,2,1,1,3,20221101
2588,13,905,1056,151,1820,6,1,1,4,5,20221101
2658,9,1075,1183,108,1890,6,1,1,1,5,20221101
2671,17,695,860,165,1903,6,1,1,1,1,20221101
2682,4,1175,1493,318,1914,4,2,1,3,1,20221101
2706,3,1025,1163,138,1938,5,2,1,5,5,20221101
2710,19,1325,1711,386,1942,6,2,1,4,6,20221101
2726,17,110,130,20,1958,5,1,1,4,1,20221101
2730,8,1040,1219,179,1962,3,1,1,3,7,20221101
2731,12,705,846,141,1963,2,2,1,1,4,20221101
2745,3,520,631,111,1977,6,1,1,1,1,20221101
2765,16,320,411,91,1997,3,1,1,5,1,20221101
2774,17,270,317,47,2006,1,2,1,3,4,20221101
2797,13,155,191,36,2029,1,3,5,2,1,20221101
2806,12,1495,1784,289,2038,3,2,1,1,3,20221101
2845,15,210,242,32,2077,5,2,1,1,3,20221101
2903,15,590,751,161,2134,3,4,1,5,3,20221101
2919,20,115,146,31,2150,6,2,1,4,2,20221101
2963,10,900,1091,191,2194,1,3,6,4,3,20221101
2967,13,1250,1535,285,2198,2,1,1,2,7,20221101
2974,14,435,514,79,2205,3,2,1,3,4,20221101
2983,12,1250,1432,182,2214,1,4,1,5,2,20221101
2019,17,1320,1544,224,1252,1,3,6,5,6,20221109
2080,10,1325,1550,225,1313,2,3,3,1,5,20221109
2116,10,840,924,84,1349,1,2,1,5,7,20221109
2176,3,860,1079,219,1409,6,1,1,3,2,20221109
2179,7,530,657,127,1412,3,3,5,5,4,20221109
2223,5,1425,1591,166,1456,6,2,1,3,4,20221109
2233,10,505,643,138,1466,1,2,1,2,1,20221109
2258,16,715,805,90,1491,2,2,1,1,1,20221109
2315,13,175,197,22,1548,1,1,1,1,7,20221109
2352,18,90,114,24,1585,2,1,1,3,5,20221109
2395,4,1130,1325,195,1627,2,1,1,4,6,20221109
2413,1,1490,1894,404,1645,2,2,1,5,5,20221109
2461,20,1495,1871,376,1693,4,1,1,5,5,20221109
2518,18,335,427,92,1750,1,2,1,4,4,20221109
2539,18,145,181,36,1771,4,2,1,3,2,20221109
2544,1,855,1107,252,1776,2,1,1,1,2,20221109
2545,19,520,672,152,1777,1,1,1,2,7,20221109
2567,18,825,971,146,1799,3,1,1,5,4,20221109
2572,20,440,564,124,1804,1,1,1,4,5,20221109
2577,3,1435,1850,415,1809,2,2,1,5,3,20221109
2618,2,1400,1733,333,1850,1,2,1,1,1,20221109
2619,15,10,11,1,1851,3,2,1,1,2,20221109
2648,20,425,537,112,1880,2,2,1,1,2,20221109
2649,12,1325,1681,356,1881,6,1,1,1,6,20221109
2656,9,1340,1483,143,1888,2,2,1,3,2,20221109
2663,10,1380,1660,280,1895,5,1,1,2,1,20221109
2693,2,1435,1798,363,1925,5,2,1,3,4,20221109
2708,12,640,736,96,1940,5,2,1,3,1,20221109
2728,14,1310,1638,328,1960,5,2,1,3,1,20221109
2743,7,1380,1681,301,1975,5,2,1,4,6,20221109
2763,3,1270,1410,140,1995,6,4,1,4,1,20221109
2785,9,860,1052,192,2017,3,3,3,2,7,20221109
2800,14,730,872,142,2032,1,1,1,1,3,20221109
2863,6,1150,1409,259,2094,5,4,1,2,3,20221109
2966,2,380,426,46,2197,6,1,1,4,3,20221109
2994,18,225,265,40,2225,2,1,1,2,7,20221109
3000,1,105,136,31,2231,3,1,1,2,4,20221109
2023,10,70,82,12,1256,1,4,1,3,6,20221115
2054,15,80,93,13,1287,5,2,1,1,2,20221115
2110,9,530,677,147,1343,1,2,1,1,4,20221115
2150,17,610,729,119,1383,3,2,1,2,3,20221115
2162,19,325,391,66,1395,1,1,1,4,6,20221115
2289,17,1430,1779,349,1522,3,2,1,2,5,20221115
2320,16,1320,1693,373,1553,6,2,1,5,6,20221115
2346,16,520,610,90,1579,6,4,1,5,6,20221115
2350,5,760,968,208,1583,3,2,1,2,7,20221115
2367,1,105,133,28,1600,4,1,1,1,7,20221115
2379,19,870,1062,192,1612,4,2,1,4,5,20221115
2380,6,460,571,111,1613,4,2,1,1,1,20221115
2387,4,1490,1678,188,1619,5,1,1,1,6,20221115
2392,12,1490,1823,333,1624,2,3,3,4,7,20221115
2396,1,1405,1740,335,1628,3,4,1,5,2,20221115
2403,6,155,195,40,1635,1,2,1,4,5,20221115
2441,13,260,299,39,1673,3,1,1,2,5,20221115
2458,13,1120,1419,299,1690,1,1,1,5,3,20221115
2481,6,55,67,12,1713,5,4,1,3,7,20221115
2483,11,1005,1148,143,1715,2,1,1,2,3,20221115
2501,12,925,1084,159,1733,1,2,1,2,7,20221115
2536,2,110,128,18,1768,6,1,1,3,6,20221115
2552,6,1380,1692,312,1784,5,4,1,2,4,20221115
2598,2,1040,1344,304,1830,3,4,1,2,3,20221115
2603,1,1110,1440,330,1835,4,2,1,5,7,20221115
2647,10,160,189,29,1879,1,1,1,1,2,20221115
2654,11,875,1041,166,1886,4,2,1,1,2,20221115
2713,16,720,883,163,1945,2,2,1,4,2,20221115
2725,7,795,986,191,1957,5,2,1,3,1,20221115
2734,10,925,1164,239,1966,1,1,1,5,4,20221115
2750,19,105,133,28,1982,3,2,1,3,3,20221115
2781,6,520,576,56,2013,5,1,1,2,5,20221115
2795,20,510,586,76,2027,4,2,1,3,6,20221115
2808,18,755,854,99,2040,4,4,1,5,4,20221115
2872,1,915,1153,238,2103,2,2,1,5,5,20221115
2911,9,65,74,9,2142,3,4,1,2,4,20221115
2916,19,185,227,42,2147,3,1,1,2,1,20221115
2982,3,330,382,52,2213,5,1,1,3,5,20221115
2024,11,305,363,58,1257,1,1,1,5,1,20221112
2035,15,40,45,5,1268,4,1,1,1,4,20221112
2070,10,305,344,39,1303,3,2,1,5,5,20221112
2084,10,1225,1565,340,1317,1,1,1,4,5,20221112
2156,18,280,359,79,1389,4,1,1,1,7,20221112
2171,2,690,823,133,1404,3,1,1,2,4,20221112
2189,7,1495,1672,177,1422,5,1,1,4,4,20221112
2207,12,1120,1382,262,1440,5,1,1,2,5,20221112
2251,16,685,823,138,1484,3,3,2,1,5,20221112
2323,12,205,237,32,1556,2,2,1,4,2,20221112
2349,16,1410,1570,160,1582,1,4,1,3,6,20221112
2386,8,1070,1342,272,1618,3,2,1,2,3,20221112
2451,1,155,173,18,1683,3,1,1,3,4,20221112
2533,15,1075,1320,245,1765,1,2,1,5,3,20221112
2535,12,1420,1645,225,1767,6,3,5,5,5,20221112
2684,2,1005,1233,228,1916,2,2,1,2,1,20221112
2695,15,30,34,4,1927,6,4,1,3,5,20221112
2697,3,365,437,72,1929,3,2,1,5,1,20221112
2729,1,1315,1587,272,1961,1,1,1,1,1,20221112
2737,12,450,533,83,1969,1,2,1,3,3,20221112
2738,9,1315,1636,321,1970,3,2,1,3,7,20221112
2775,6,1435,1684,249,2007,2,1,1,5,4,20221112
2829,11,450,537,87,2061,1,2,1,2,5,20221112
2855,13,345,402,57,2087,1,3,2,3,4,20221112
2875,12,555,635,80,2106,3,2,1,4,3,20221112
2887,15,170,202,32,2118,2,1,1,1,7,20221112
2894,4,1415,1656,241,2125,6,2,1,5,4,20221112
2906,11,1390,1642,252,2137,3,4,1,3,4,20221112
2925,2,740,847,107,2156,5,2,1,3,7,20221112
2942,8,1055,1295,240,2173,4,4,1,2,4,20221112
2961,6,260,306,46,2192,3,2,1,4,7,20221112
2971,8,1190,1487,297,2202,2,1,1,5,6,20221112
2025,2,1455,1887,432,1258,3,4,1,1,1,20221121
2037,7,1460,1764,304,1270,3,2,1,5,5,20221121
2041,4,1295,1617,322,1274,2,3,2,2,5,20221121
2051,15,1415,1581,166,1284,4,1,1,3,2,20221121
2081,20,1290,1602,312,1314,6,4,1,2,4,20221121
2108,12,700,827,127,1341,4,1,1,2,2,20221121
2131,1,1220,1519,299,1364,3,2,1,3,5,20221121
2158,4,215,238,23,1391,1,3,2,5,6,20221121
2183,9,750,843,93,1416,6,1,1,3,5,20221121
2192,18,180,226,46,1425,4,2,1,4,2,20221121
2249,17,1155,1316,161,1482,6,1,1,5,4,20221121
2341,17,770,977,207,1574,1,3,6,5,7,20221121
2410,10,165,183,18,1642,1,1,1,1,3,20221121
2423,20,465,569,104,1655,5,1,1,2,2,20221121
2448,18,1430,1584,154,1680,5,1,1,1,1,20221121
2570,14,185,210,25,1802,5,3,2,4,4,20221121
2583,12,1025,1319,294,1815,4,1,1,3,1,20221121
2768,19,1050,1297,247,2000,5,1,1,4,6,20221121
2805,18,1440,1842,402,2037,5,3,2,2,3,20221121
2840,19,240,279,39,2072,5,3,4,5,5,20221121
2991,5,840,946,106,2222,4,2,1,5,5,20221121
2998,12,570,688,118,2229,1,2,1,2,5,20221121
2028,8,1165,1489,324,1261,6,1,1,5,5,20221102
2068,6,1045,1215,170,1301,4,3,5,3,7,20221102
2089,12,550,699,149,1322,6,2,1,3,4,20221102
2090,8,145,188,43,1323,1,2,1,2,7,20221102
2160,2,495,570,75,1393,5,3,2,1,3,20221102
2168,12,1240,1371,131,1401,5,1,1,2,6,20221102
2170,8,1165,1327,162,1403,3,2,1,1,4,20221102
2198,13,290,351,61,1431,6,1,1,2,6,20221102
2202,19,305,373,68,1435,6,2,1,5,3,20221102
2245,3,1070,1267,197,1478,2,1,1,3,5,20221102
2252,19,735,855,120,1485,5,3,4,2,1,20221102
2280,18,1305,1447,142,1513,5,2,1,1,3,20221102
2340,12,1350,1599,249,1573,3,1,1,1,1,20221102
2364,3,255,329,74,1597,5,1,1,3,1,20221102
2428,17,1450,1703,253,1660,6,1,1,3,3,20221102
2439,11,1265,1552,287,1671,5,1,1,3,1,20221102
2445,4,910,1002,92,1677,6,4,1,1,6,20221102
2455,10,160,200,40,1687,1,4,1,1,4,20221102
2491,5,580,639,59,1723,4,2,1,4,3,20221102
2546,8,700,820,120,1778,4,4,1,5,2,20221102
2590,19,1250,1562,312,1822,3,1,1,2,5,20221102
2628,15,470,533,63,1860,2,1,1,3,1,20221102
2645,15,655,842,187,1877,2,1,1,2,2,20221102
2676,16,905,1005,100,1908,5,1,1,2,1,20221102
2801,20,45,56,11,2033,5,1,1,4,3,20221102
2846,16,940,1128,188,2078,5,3,3,1,6,20221102
2899,11,745,832,87,2130,1,1,1,1,6,20221102
2957,13,965,1252,287,2188,4,3,2,2,7,20221102
2031,3,1115,1434,319,1264,5,1,1,2,2,20221118
2052,19,730,903,173,1285,6,4,1,3,1,20221118
2059,9,310,375,65,1292,2,2,1,3,4,20221118
2144,4,760,914,154,1377,6,3,5,4,7,20221118
2145,13,215,275,60,1378,4,1,1,2,5,20221118
2204,19,945,1062,117,1437,3,1,1,1,4,20221118
2242,18,65,74,9,1475,4,1,1,2,1,20221118
2266,10,330,413,83,1499,4,1,1,3,6,20221118
2268,13,1020,1286,266,1501,1,1,1,1,6,20221118
2269,6,120,145,25,1502,2,1,1,3,4,20221118
2307,5,505,613,108,1540,4,1,1,2,7,20221118
2331,6,955,1073,118,1564,2,1,1,2,7,20221118
2356,5,875,993,118,1589,1,4,1,3,4,20221118
2377,8,435,561,126,1610,1,3,4,2,3,20221118
2418,17,690,853,163,1650,4,3,5,5,2,20221118
2479,3,645,836,191,1711,1,4,1,3,2,20221118
2495,19,105,117,12,1727,2,2,1,2,7,20221118
2519,10,525,678,153,1751,1,3,5,2,2,20221118
2520,13,970,1147,177,1752,4,1,1,5,5,20221118
2556,19,1470,1884,414,1788,4,1,1,1,6,20221118
2560,7,1055,1291,236,1792,2,1,1,5,3,20221118
2634,19,505,604,99,1866,6,2,1,3,7,20221118
2714,8,1470,1655,185,1946,4,2,1,1,3,20221118
2720,12,445,528,83,1952,2,2,1,2,2,20221118
2816,13,760,856,96,2048,4,2,1,1,2,20221118
2831,17,65,83,18,2063,2,1,1,2,2,20221118
2858,3,505,560,55,2090,6,4,1,2,2,20221118
2874,3,1205,1404,199,2105,2,4,1,3,5,20221118
2889,11,760,979,219,2120,6,1,1,2,5,20221118
2915,2,1490,1844,354,2146,2,3,4,5,2,20221118
2992,12,425,489,64,2223,4,3,3,1,3,20221118
2034,11,1055,1333,278,1267,2,2,1,4,5,20221127
2048,16,1285,1446,161,1281,5,1,1,4,4,20221127
2104,17,1025,1225,200,1337,2,2,1,4,5,20221127
2115,16,20,24,4,1348,1,1,1,2,2,20221127
2120,17,710,794,84,1353,1,2,1,5,5,20221127
2141,2,470,572,102,1374,3,1,1,3,1,20221127
2180,20,1035,1336,301,1413,1,3,5,5,3,20221127
2209,16,595,730,135,1442,4,2,1,2,2,20221127
2224,4,1240,1426,186,1457,4,1,1,1,6,20221127
2247,4,1440,1676,236,1480,4,1,1,3,2,20221127
2260,9,1275,1484,209,1493,3,1,1,1,6,20221127
2452,8,80,97,17,1684,2,1,1,4,1,20221127
2477,15,970,1168,198,1709,1,1,1,1,1,20221127
2484,16,140,158,18,1716,2,2,1,1,3,20221127
2486,8,980,1178,198,1718,3,4,1,5,1,20221127
2498,9,85,108,23,1730,4,2,1,2,5,20221127
2517,13,1180,1429,249,1749,6,1,1,1,7,20221127
2531,5,1305,1572,267,1763,3,1,1,1,5,20221127
2551,19,535,648,113,1783,5,3,2,1,3,20221127
2555,2,555,689,134,1787,6,3,6,1,3,20221127
2565,1,1300,1582,282,1797,4,4,1,4,2,20221127
2609,15,880,1038,158,1841,3,4,1,1,5,20221127
2631,17,655,820,165,1863,3,2,1,4,2,20221127
2633,18,495,570,75,1865,1,1,1,2,2,20221127
2644,13,1355,1651,296,1876,3,4,1,4,4,20221127
2733,19,670,828,158,1965,4,2,1,2,6,20221127
2820,1,700,850,150,2052,2,1,1,2,4,20221127
2857,5,510,625,115,2089,6,4,1,3,1,20221127
2891,12,345,398,53,2122,3,4,1,3,3,20221127
2905,18,970,1221,251,2136,2,1,1,2,6,20221127
2944,6,1295,1492,197,2175,1,2,1,1,5,20221127
2997,8,1090,1318,228,2228,2,1,1,4,7,20221127
2038,2,750,832,82,1271,3,2,1,2,4,20221128
2055,19,305,379,74,1288,5,3,4,5,1,20221128
2071,1,820,995,175,1304,5,4,1,2,7,20221128
2132,13,855,952,97,1365,3,2,1,5,3,20221128
2151,3,1130,1358,228,1384,1,1,1,3,5,20221128
2166,20,360,447,87,1399,3,2,1,5,1,20221128
2206,15,610,777,167,1439,5,2,1,5,4,20221128
2228,4,150,178,28,1461,2,1,1,3,4,20221128
2278,3,715,877,162,1511,1,1,1,4,7,20221128
2322,4,980,1155,175,1555,6,4,1,5,2,20221128
2360,11,325,414,89,1593,1,2,1,3,6,20221128
2389,3,1270,1637,367,1621,3,1,1,4,6,20221128
2412,9,1035,1218,183,1644,4,2,1,3,7,20221128
2438,2,1285,1463,178,1670,2,2,1,1,4,20221128
2440,3,1325,1687,362,1672,5,1,1,4,3,20221128
2463,11,515,623,108,1695,6,1,1,4,3,20221128
2475,6,135,168,33,1707,2,4,1,5,1,20221128
2480,20,445,560,115,1712,4,2,1,2,4,20221128
2549,7,815,995,180,1781,6,1,1,3,3,20221128
2594,14,795,907,112,1826,4,1,1,1,6,20221128
2646,12,480,556,76,1878,3,2,1,4,5,20221128
2672,19,545,702,157,1904,1,2,1,4,5,20221128
2674,16,1450,1617,167,1906,2,2,1,1,6,20221128
2675,6,270,336,66,1907,5,1,1,3,7,20221128
2683,4,345,429,84,1915,6,1,1,2,6,20221128
2818,4,1435,1861,426,2050,3,4,1,3,6,20221128
2837,2,480,532,52,2069,5,1,1,4,6,20221128
2849,7,1105,1272,167,2081,6,2,1,1,4,20221128
2864,8,905,1048,143,2095,3,2,1,5,1,20221128
2918,16,1430,1844,414,2149,2,1,1,4,4,20221128
2954,5,525,662,137,2185,1,1,1,1,4,20221128
2964,4,1015,1149,134,2195,5,1,1,5,7,20221128
2985,1,515,607,92,2216,6,2,1,3,3,20221128
2047,8,550,699,149,1280,6,2,1,1,5,20221105
2065,15,805,1028,223,1298,2,2,1,4,6,20221105
2067,15,880,1011,131,1300,2,3,5,1,3,20221105
2083,13,1035,1190,155,1316,3,1,1,4,1,20221105
2094,18,1470,1641,171,1327,5,2,1,1,2,20221105
2124,5,375,420,45,1357,5,2,1,1,1,20221105
2128,19,795,952,157,1361,4,1,1,2,4,20221105
2188,6,625,805,180,1421,4,1,1,5,6,20221105
2234,17,550,649,99,1467,4,1,1,5,1,20221105
2235,10,1385,1619,234,1468,3,1,1,4,1,20221105
2244,20,515,591,76,1477,2,2,1,3,1,20221105
2404,13,680,849,169,1636,6,1,1,4,1,20221105
2488,3,1445,1713,268,1720,6,1,1,5,3,20221105
2541,9,230,294,64,1773,2,2,1,4,3,20221105
2593,1,625,794,169,1825,1,2,1,3,4,20221105
2622,9,905,1059,154,1854,2,2,1,1,4,20221105
2751,13,1165,1480,315,1983,2,1,1,3,2,20221105
2782,7,1345,1640,295,2014,2,2,1,2,7,20221105
2791,10,145,178,33,2023,6,2,1,5,7,20221105
2796,11,555,689,134,2028,2,4,1,5,1,20221105
2062,14,555,716,161,1295,5,1,1,4,7,20221122
2069,13,895,992,97,1302,1,2,1,5,4,20221122
2076,5,400,510,110,1309,6,1,1,3,1,20221122
2086,17,890,1013,123,1319,5,1,1,1,5,20221122
2095,5,1255,1400,145,1328,4,3,4,3,6,20221122
2107,13,350,439,89,1340,3,4,1,2,4,20221122
2127,3,1035,1185,150,1360,5,4,1,5,6,20221122
2181,13,565,650,85,1414,2,1,1,4,2,20221122
2186,13,930,1176,246,1419,1,2,1,3,5,20221122
2238,7,190,224,34,1471,3,1,1,1,5,20221122
2255,19,1095,1204,109,1488,6,1,1,4,1,20221122
2279,7,1145,1344,199,1512,3,1,1,4,3,20221122
2282,20,465,523,58,1515,5,3,5,1,3,20221122
2313,17,465,557,92,1546,6,1,1,3,5,20221122
2368,15,435,525,90,1601,1,4,1,1,2,20221122
2383,17,425,504,79,1615,5,4,1,2,2,20221122
2507,12,210,269,59,1739,6,2,1,1,1,20221122
2521,12,1495,1757,262,1753,3,2,1,4,6,20221122
2522,13,565,690,125,1754,4,2,1,5,2,20221122
2524,13,425,552,127,1756,4,1,1,3,2,20221122
2526,7,1090,1279,189,1758,1,1,1,4,2,20221122
2587,15,290,369,79,1819,6,1,1,4,7,20221122
2595,1,1340,1556,216,1827,3,1,1,3,3,20221122
2692,2,605,712,107,1924,1,1,1,3,5,20221122
2694,7,1015,1224,209,1926,2,1,1,5,7,20221122
2698,11,630,712,82,1930,5,2,1,4,7,20221122
2721,12,140,162,22,1953,6,2,1,2,4,20221122
2739,18,325,418,93,1971,2,2,1,1,6,20221122
2744,16,615,693,78,1976,6,2,1,5,6,20221122
2784,1,1080,1268,188,2016,3,2,1,5,6,20221122
2787,1,1145,1487,342,2019,6,2,1,3,6,20221122
2868,18,800,895,95,2099,1,3,5,4,2,20221122
2877,11,65,72,7,2108,5,1,1,1,4,20221122
2884,13,1340,1669,329,2115,3,1,1,4,3,20221122
2890,20,830,927,97,2121,1,1,1,4,3,20221122
2902,12,1490,1767,277,2133,5,2,1,5,6,20221122
2928,20,885,1128,243,2159,2,1,1,5,2,20221122
2930,9,950,1155,205,2161,2,2,1,1,5,20221122
2958,4,50,57,7,2189,5,2,1,5,5,20221122
2995,2,635,705,70,2226,4,1,1,3,7,20221122
2064,2,1440,1757,317,1297,2,1,1,5,4,20221125
2101,9,320,413,93,1334,5,2,1,3,1,20221125
2114,11,230,296,66,1347,1,4,1,4,3,20221125
2175,10,720,805,85,1408,2,3,3,5,2,20221125
2225,20,1255,1528,273,1458,4,1,1,5,6,20221125
2246,16,445,550,105,1479,3,2,1,2,1,20221125
2329,11,715,831,116,1562,5,1,1,2,4,20221125
2388,17,1315,1632,317,1620,6,1,1,5,7,20221125
2397,9,1385,1634,249,1629,5,2,1,1,6,20221125
2471,4,700,883,183,1703,2,1,1,4,3,20221125
2499,3,280,339,59,1731,4,2,1,4,6,20221125
2506,13,385,494,109,1738,4,4,1,3,1,20221125
2512,3,120,132,12,1744,1,2,1,1,1,20221125
2540,7,875,970,95,1772,4,1,1,4,1,20221125
2564,13,515,572,57,1796,3,4,1,2,5,20221125
2585,2,150,169,19,1817,3,1,1,4,5,20221125
2599,11,1035,1209,174,1831,1,1,1,5,1,20221125
2600,20,105,116,11,1832,4,1,1,3,4,20221125
2608,1,660,792,132,1840,5,2,1,2,2,20221125
2632,10,145,165,20,1864,5,3,4,2,2,20221125
2653,2,1420,1840,420,1885,3,1,1,5,4,20221125
2685,20,955,1186,231,1917,1,1,1,5,5,20221125
2746,16,1420,1818,398,1978,4,2,1,1,4,20221125
2758,18,1460,1866,406,1990,2,2,1,3,5,20221125
2764,15,850,945,95,1996,3,1,1,3,4,20221125
2770,16,1445,1816,371,2002,3,2,1,2,6,20221125
2772,18,75,95,20,2004,4,2,1,4,1,20221125
2777,17,595,727,132,2009,3,2,1,2,7,20221125
2815,18,325,398,73,2047,3,2,1,2,2,20221125
2854,2,880,1127,247,2086,3,2,1,5,7,20221125
2859,6,1390,1581,191,1588,2,4,1,1,3,20221125
2881,15,585,707,122,2112,4,2,1,4,4,20221125
2896,2,310,376,66,2127,6,2,1,4,3,20221125
2904,11,1385,1541,156,2135,1,2,1,5,1,20221125
2935,17,1225,1433,208,2166,2,1,1,3,7,20221125
2939,19,135,173,38,2170,6,1,1,1,7,20221125
2993,9,1225,1373,148,2224,2,4,1,3,4,20221125
2078,5,1125,1404,279,1311,5,2,1,4,6,20221130
2125,17,1465,1802,337,1358,6,2,1,1,3,20221130
2157,14,1155,1337,182,1390,6,2,1,5,3,20221130
2178,12,1370,1639,269,1411,3,3,3,2,4,20221130
2187,14,490,593,103,1420,6,3,5,3,3,20221130
2212,11,1200,1406,206,1445,4,2,1,3,7,20221130
2295,8,1325,1583,258,1528,1,1,1,1,6,20221130
2310,17,800,937,137,1543,6,1,1,2,4,20221130
2334,6,910,1101,191,1567,2,2,1,3,4,20221130
2347,3,400,442,42,1580,1,2,1,4,3,20221130
2353,19,1155,1411,256,1586,4,2,1,1,2,20221130
2375,2,1365,1548,183,1608,3,2,1,1,1,20221130
2421,1,1465,1670,205,1653,5,1,1,1,2,20221130
2429,17,65,73,8,1661,5,1,1,1,4,20221130
2449,14,810,940,130,1681,2,1,1,2,3,20221130
2464,20,780,983,203,1696,6,4,1,4,2,20221130
2513,7,915,1159,244,1745,1,1,1,2,3,20221130
2528,8,805,961,156,1760,4,2,1,2,4,20221130
2558,8,1495,1766,271,1790,5,1,1,1,3,20221130
2589,5,1335,1485,150,1821,1,1,1,3,1,20221130
2611,2,1280,1433,153,1843,1,4,1,3,7,20221130
2621,1,965,1202,237,1853,3,2,1,2,4,20221130
2637,12,705,832,127,1869,4,1,1,1,3,20221130
2642,7,1380,1772,392,1874,1,1,1,2,6,20221130
2659,17,690,863,173,1891,4,1,1,4,7,20221130
2680,9,665,758,93,1912,5,2,1,3,5,20221130
2740,1,185,212,27,1972,4,1,1,1,3,20221130
2742,15,1030,1276,246,1974,4,2,1,4,5,20221130
2780,3,130,166,36,2012,1,1,1,5,4,20221130
2826,5,885,1055,170,2058,4,4,1,4,5,20221130
2827,6,135,150,15,2059,1,2,1,4,4,20221130
2844,10,1345,1482,137,2076,1,2,1,2,7,20221130
2866,5,1260,1428,168,2097,1,1,1,1,3,20221130
2984,10,545,624,79,2215,2,2,1,3,1,20221130
2988,4,615,797,182,2219,5,2,1,2,5,20221130
2085,19,590,713,123,1318,5,2,1,1,5,20221116
2119,13,450,522,72,1352,6,2,1,4,3,20221116
2167,3,115,133,18,1400,5,1,1,3,1,20221116
2263,15,210,268,58,1496,1,1,1,5,3,20221116
2277,2,875,995,120,1510,2,1,1,5,4,20221116
2290,15,585,701,116,1523,1,2,1,2,3,20221116
2292,12,610,678,68,1525,2,3,4,5,5,20221116
2325,13,1375,1640,265,1558,6,2,1,2,5,20221116
2358,17,1325,1688,363,1591,1,3,3,5,3,20221116
2419,9,840,941,101,1651,3,2,1,4,4,20221116
2446,5,1350,1618,268,1678,3,4,1,5,1,20221116
2462,5,1120,1366,246,1694,5,2,1,4,6,20221116
2476,3,820,985,165,1708,1,2,1,5,3,20221116
2511,7,1000,1103,103,1743,5,2,1,2,1,20221116
2537,9,885,1071,186,1769,1,2,1,5,7,20221116
2538,18,575,722,147,1770,5,2,1,4,7,20221116
2636,4,445,518,73,1868,2,4,1,5,4,20221116
2687,18,355,405,50,1919,3,1,1,5,3,20221116
2715,10,1070,1266,196,1947,1,1,1,1,2,20221116
2718,1,925,1185,260,1950,5,2,1,2,3,20221116
2749,16,170,220,50,1981,4,2,1,5,5,20221116
2756,7,1020,1214,194,1988,2,2,1,3,7,20221116
2767,4,1325,1697,372,1999,1,1,1,3,4,20221116
2793,9,55,63,8,2025,1,4,1,5,6,20221116
2809,7,115,134,19,2041,2,4,1,5,2,20221116
2856,14,940,1175,235,2088,2,1,1,1,1,20221116
2913,6,1165,1400,235,2144,4,3,6,1,7,20221116
2938,2,960,1149,189,2169,2,1,1,2,4,20221116
2940,11,205,260,55,2171,1,3,2,5,5,20221116
2969,13,950,1183,233,2200,2,1,1,3,4,20221116
2987,15,840,1086,246,2218,6,1,1,1,5,20221116
2102,7,985,1261,276,1335,3,2,1,1,4,20221111
2140,12,255,294,39,1373,4,1,1,4,1,20221111
2195,4,100,129,29,1428,6,2,1,1,1,20221111
